Coordenadas_inicio,Coordenadas_fin,Minutos
"[39.46718946451829, -0.4199613027148308]","[39.44856083990475, -0.3380627879520241]",28.358060060060062
"[39.50350760929873, -0.4543664725979013]","[39.50416389589935, -0.4121199361441029]",23.102318318318325
"[39.459489790809926, -0.37955929681491174]","[39.456581668016234, -0.39759463868734324]",10.004603603603606
"[39.50979695039686, -0.42399070037834424]","[39.51089963574772, -0.46294133096677326]",20.23709009009009
"[39.48529683205275, -0.369123520133334]","[39.421952905246464, -0.383299316001024]",27.401906906906905
"[39.49825305216758, -0.40971808466742715]","[39.52093330020732, -0.42112379390949795]",12.265996996996996
"[39.51884479020831, -0.4623393594928827]","[39.51330334143035, -0.41444297271657604]",19.469825825825826
"[39.465521152725664, -0.3739509296146712]","[39.49583780898948, -0.38283686515904214]",13.308414414414418
"[39.46110739421434, -0.3790747694844491]","[39.456631592121724, -0.3996167781437841]",10.152507507507512
"[39.46844981311719, -0.32975958414213363]","[39.46773029148358, -0.38336448152641905]",16.681924924924925
"[39.45170639181875, -0.372707439490704]","[39.472552925663386, -0.34324390391375453]",13.034849849849852
"[39.479807479742604, -0.3558154005217618]","[39.44909505691507, -0.344109588268877]",14.291633633633634
"[39.49029981830682, -0.37371293717881826]","[39.447938501871164, -0.39498886337497013]",18.60310810810812
"[39.491638990532316, -0.3925776434312634]","[39.48539047478447, -0.4171337663561566]",16.66343543543543
"[39.530600598806735, -0.38862776942404453]","[39.472852109872754, -0.3594710799032582]",24.763300300300294
"[39.46568138828758, -0.384876900207462]","[39.44413116512897, -0.33860696286689]",18.447306306306302
"[39.46765322053376, -0.39789924031555834]","[39.475631953861104, -0.3441612580745672]",16.974255255255255
"[39.47634364140768, -0.3437458280152227]","[39.46527211089486, -0.3968053603006376]",16.909207207207213
"[39.496670763223364, -0.34244388089563377]","[39.49845598623537, -0.39056477274472795]",32.63804804804805
"[39.47210008152781, -0.35099459045780956]","[39.48668038795942, -0.4053362837095256]",18.01404804804804
"[39.50379608854743, -0.4176191759096192]","[39.46923186042761, -0.3476519029630127]",28.259690690690686
"[39.45739855063225, -0.39424538369296613]","[39.48038730366852, -0.412566580343244]",12.570783783783783
"[39.509030470147955, -0.4150175914671486]","[39.50159636935105, -0.45790228457397664]",21.539546546546543
"[39.48395417323191, -0.36672584851706713]","[39.450771294298036, -0.33495925566233054]",18.789162162162174
"[39.472133267860166, -0.3968928983711107]","[39.473876955792974, -0.3451101317234027]",18.362447447447448
"[39.45149294123795, -0.39005930314516163]","[39.496142795996626, -0.3799578978275299]",18.560021021021022
"[39.5042710878203, -0.41655990538344695]","[39.49773903078533, -0.4466353575175834]",23.74754954954955
"[39.455609258783255, -0.40031955273477393]","[39.47848619718318, -0.3953272574134562]",10.215270270270276
"[39.48696726767401, -0.3856105813982973]","[39.422244658200526, -0.39425514548021334]",31.012477477477457
"[39.46128134904798, -0.40656766580767606]","[39.49515809076606, -0.37151683066547664]",17.58856156156156
"[39.45651727706023, -0.4056485973478898]","[39.49241385956951, -0.3960923515430399]",14.562237237237236
"[39.496857410051156, -0.3960551060148003]","[39.44351925222543, -0.387214922214261]",20.869798798798797
"[39.4803458309613, -0.38184715050929263]","[39.44664109488254, -0.3366878289055526]",20.68141441441442
"[39.46090000474517, -0.3811706433574416]","[39.47120769421887, -0.3454751936577985]",12.892996996996995
"[39.474506236185455, -0.34899037083569767]","[39.44645857432646, -0.39168836472280283]",17.978366366366362
"[39.48564342844614, -0.3922039295580505]","[39.45632640965879, -0.36397071442104295]",15.15855555555555
"[39.480962496625615, -0.35208387392127705]","[39.48407413797166, -0.3961430857709191]",15.502909909909905
"[39.481045097505415, -0.3933742314245568]","[39.44979445177697, -0.3385953309437797]",23.43248648648649
"[39.48903210193682, -0.3643360516962291]","[39.47202436835325, -0.39987668760761796]",14.155324324324324
"[39.446134774736876, -0.3738903880401038]","[39.47444472478107, -0.39225655090379197]",13.367696696696697
"[39.45371971638088, -0.3838145179436907]","[39.419170644350785, -0.3940896289288068]",17.82327927927928
"[39.48953893718993, -0.40041552335580344]","[39.44945444515499, -0.3765124647777624]",17.876750750750755
"[39.50393001796275, -0.40874514359010355]","[39.518680337269394, -0.4626243132763161]",23.712564564564563
"[39.50845814694898, -0.42188320619722663]","[39.494879599245046, -0.44641410308377977]",19.27522822822823
"[39.49022731182165, -0.3566863944075277]","[39.47270066735101, -0.41747044095771096]",19.970528528528536
"[39.46759187487874, -0.3750900212266292]","[39.46718946451829, -0.4199613027148308]",12.855651651651648
"[39.489232356680176, -0.39375485590156845]","[39.462201314515546, -0.36384503750261465]",14.274792792792795
"[39.45264742440902, -0.3967636116925434]","[39.46297791859701, -0.3424787132288835]",18.508075075075073
"[39.478812827525864, -0.36265195028808]","[39.524227308839116, -0.38154257065289]",19.986819819819814
"[39.45358067010472, -0.38988032371960857]","[39.49297552977421, -0.3991566658728937]",15.771843843843834
"[39.5023412406291, -0.4421348841582437]","[39.506453572676975, -0.41525298927172166]",17.696381381381386
"[39.47440791602531, -0.35746855235229746]","[39.47606073380294, -0.4260509108093971]",20.153972972972973
"[39.50719364754193, -0.46473132273111273]","[39.50845003193882, -0.4144850398408009]",22.638942942942947
"[39.50362529703461, -0.44008621950358745]","[39.52622965079055, -0.46795942503421445]",12.773885885885887
"[39.47006193083047, -0.35848235892832353]","[39.42148140431096, -0.39569041884608447]",26.456237237237243
"[39.45827463544039, -0.4651666946136044]","[39.481202491912036, -0.4550443866070443]",14.776132132132137
"[39.4607547779654, -0.3823682694972188]","[39.476928977657735, -0.3602124672425879]",10.194195195195196
"[39.47454451530224, -0.3938898547302162]","[39.47717458223177, -0.3644416019278009]",10.092714714714713
"[39.46844981311719, -0.32975958414213363]","[39.47810396297689, -0.42360320761223397]",28.29915615615615
"[39.46348062891541, -0.3543300441157684]","[39.4898791734538, -0.3507289259061567]",10.130018018018017
"[39.48518312135919, -0.3951761296009109]","[39.46953794999881, -0.35956403475811505]",13.359009009009013
"[39.448773416383155, -0.3742245669009498]","[39.4819410242429, -0.38132527739086364]",17.198168168168163
"[39.47393301406303, -0.39158266899932687]","[39.46619981215602, -0.34737876992200456]",14.490054054054049
"[39.49710130483364, -0.42333485115535086]","[39.456581668016234, -0.39759463868734324]",19.295243243243252
"[39.463551164245196, -0.33818787235096337]","[39.46514859445717, -0.3730444540408307]",10.508603603603603
"[39.46790630377581, -0.3922837151328131]","[39.46854822658945, -0.330696933209268]",18.58001801801802
"[39.509030470147955, -0.4150175914671486]","[39.50911729042325, -0.43874781715407984]",15.886048048048051
"[39.49358821842114, -0.38163218363866425]","[39.44709951443684, -0.3822247819022211]",21.444546546546544
"[39.49348732556802, -0.391281070144944]","[39.45600408714728, -0.3652329085330758]",18.194075075075077
"[39.50202354196938, -0.4167180385400512]","[39.470832924019376, -0.33369336350373296]",30.06459759759759
"[39.47431996877143, -0.35687872507962726]","[39.49933117150951, -0.38918209414461624]",15.926780780780787
"[39.45219509478394, -0.3960186012802859]","[39.45092301354079, -0.3345534383926463]",19.8502942942943
"[39.495054842616945, -0.3497790450072617]","[39.48154268761306, -0.35684922327775065]",22.002681681681686
"[39.45978900188453, -0.3821088037604282]","[39.48983058163553, -0.3618021235804415]",14.429249249249246
"[39.51089963574772, -0.46294133096677326]","[39.49544321420871, -0.4397175944975152]",10.419645645645646
"[39.41518635606388, -0.3875540233217587]","[39.453583416996125, -0.3354179951594167]",27.953123123123135
"[39.48382593616773, -0.3832493676846419]","[39.447606332361694, -0.39985688607325515]",16.159285285285293
"[39.47593006440226, -0.3369195048248171]","[39.519078709373396, -0.38648241641924264]",24.36937537537538
"[39.45312296036288, -0.3877203810903734]","[39.530600598806735, -0.38862776942404453]",29.8040960960961
"[39.5058761349704, -0.4477775242629068]","[39.50708285411696, -0.4157860170466861]",18.261900900900905
"[39.42193806939981, -0.39212506899272515]","[39.502109378492975, -0.41664854447438154]",36.7512822822823
"[39.475341483853676, -0.4169029357201669]","[39.45574617209066, -0.38002885197298164]",15.980438438438437
"[39.531961027171974, -0.4006942042581353]","[39.55062571893834, -0.3974595989378216]",10.967774774774773
"[39.49055309472034, -0.38712806140383044]","[39.47902198239637, -0.36175594654777116]",11.21553753753754
"[39.442917416343114, -0.3980527642402164]","[39.47291520621621, -0.42233562086774595]",16.50808408408408
"[39.47807266990407, -0.3860301287792455]","[39.45835427538407, -0.3614001033929572]",11.601084084084082
"[39.47472345776986, -0.33159254375333036]","[39.46526013964094, -0.39128321764067003]",19.22256756756756
"[39.51668051882226, -0.4267278823866911]","[39.501198183873896, -0.43932942190944074]",13.275147147147143
"[39.46984860003201, -0.36788644413367644]","[39.481714200553526, -0.3885892614999255]",10.215675675675675
"[39.470375238544705, -0.3303513190077257]","[39.4989256237106, -0.35500960546582977]",16.094561561561566
"[39.44645857432646, -0.39168836472280283]","[39.45989056185741, -0.3711223846245884]",10.840609609609611
"[39.4442574582878, -0.38876054953260447]","[39.46510132255713, -0.3371634323130311]",16.85090990990991
"[39.49931179553485, -0.38715222460380366]","[39.44543912256751, -0.3934747079432747]",22.786678678678676
"[39.47229452087998, -0.33104572596920534]","[39.46776713895445, -0.3767914756401897]",14.127687687687686
"[39.419170644350785, -0.3940896289288068]","[39.44857082950725, -0.3707588512704528]",20.113285285285283
"[39.445903325642526, -0.3737752528077749]","[39.41502474370847, -0.38361874635218424]",14.98487087087086
"[39.481045097505415, -0.3933742314245568]","[39.50109668734975, -0.3497314864931252]",24.77719519519519
"[39.48079456082233, -0.3795517509366941]","[39.47291520621621, -0.42233562086774595]",14.580630630630624
"[39.45586283413392, -0.40136427656270335]","[39.48978208496571, -0.38321792384383857]",16.372537537537536
"[39.50041732567621, -0.4206782528616117]","[39.51072914599138, -0.351293148836444]",39.63311711711713
"[39.50166416828918, -0.34858998713552725]","[39.478050884827525, -0.358783004315005]",23.641378378378377
"[39.416414195471155, -0.3944973514727157]","[39.52301196338078, -0.3915939623452513]",46.89933333333331
"[39.41289008772117, -0.39085688951134967]","[39.47210008152781, -0.35099459045780956]",30.727786786786776
"[39.492257356986265, -0.35826757619352073]","[39.45645956525946, -0.37122920398250864]",14.754921921921923
"[39.42193806939981, -0.39212506899272515]","[39.49725256221984, -0.4194510544874338]",34.779333333333355
"[39.46556598825917, -0.3768906688563019]","[39.49748784893418, -0.39548875503952874]",16.894945945945945
"[39.46649567863715, -0.36132067554782893]","[39.502535571092906, -0.4219343383694782]",25.085705705705706
"[39.473322311990216, -0.3917499994104395]","[39.465337303616806, -0.33027786530492237]",19.449351351351357
"[39.46423520661567, -0.34454382261982963]","[39.45257777646837, -0.3874240297954478]",15.72695795795796
"[39.46950531271542, -0.33024052547676463]","[39.44316296560535, -0.36793213432522653]",15.242624624624622
"[39.51505591482996, -0.46908348775776415]","[39.49445681435048, -0.4425367132373648]",11.329600600600598
"[39.4804036309514, -0.36071212548204834]","[39.49465741106417, -0.40805482947700683]",15.68003003003003
"[39.46025816371994, -0.3664272746027374]","[39.502109378492975, -0.41664854447438154]",23.162261261261246
"[39.50044672585846, -0.36469480960870243]","[39.48984937518835, -0.39735934981074367]",10.211831831831832
"[39.48619686090554, -0.3905377441558523]","[39.46549406917719, -0.32763124128258664]",20.479057057057062
"[39.484468905327546, -0.3585274015298226]","[39.49516171382087, -0.3483593784392022]",13.554612612612608
"[39.46549406917719, -0.32763124128258664]","[39.470041445336776, -0.421373713921636]",34.42566666666666
"[39.503101641817516, -0.3377438725520269]","[39.468073213470696, -0.3948942429920924]",37.58574474474476
"[39.480962496625615, -0.35208387392127705]","[39.48170957273892, -0.4227969530736738]",26.319864864864876
"[39.49946211697652, -0.35254811570213596]","[39.4678833748682, -0.3453259583864334]",23.237375375375382
"[39.492967883011715, -0.3969048310924088]","[39.44437115663224, -0.3333513231344301]",27.733264264264264
"[39.484705867218665, -0.37708511834394737]","[39.47499536667772, -0.41654104337112285]",14.224066066066062
"[39.47164411577861, -0.3920479090203371]","[39.47245686888047, -0.3466564594483598]",14.762690690690693
"[39.48952319185241, -0.395504981001536]","[39.446128379372226, -0.3916443129544802]",17.274006006006005
"[39.47300585792712, -0.340486778318547]","[39.46887131200958, -0.38083173420401134]",13.382534534534535
"[39.4176857749757, -0.3935500249507342]","[39.482253627443164, -0.36477843772195634]",33.654687687687684
"[39.452592079370945, -0.370983341908894]","[39.49617365900568, -0.34757021616916006]",23.989891891891883
"[39.45903014553718, -0.4664845246149046]","[39.49001486919605, -0.454504190984121]",52.46924324324327
"[39.4449141707573, -0.3675511594454375]","[39.4373753307774, -0.3262285006306275]",20.275591591591596
"[39.44766490657624, -0.3362637026620829]","[39.46840048162504, -0.38500376628289046]",19.39342342342342
"[39.44640904297147, -0.39855094905488336]","[39.49080559630811, -0.3999139764064477]",17.613198198198194
"[39.52500163656794, -0.41453157005250335]","[39.515779251579886, -0.4601950638086712]",19.44167867867868
"[39.52330452812123, -0.39287393703690743]","[39.52960191338687, -0.3798087693757968]",12.904531531531536
"[39.474414843838815, -0.42223168564189206]","[39.45965646592227, -0.3407424469298186]",24.145606606606602
"[39.47562382656408, -0.36306905420621843]","[39.458858245116886, -0.4039672915887478]",16.435297297297296
